fecha,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,precio_interno,year_iso,week_iso
2021-10-11,5.41,,20.418,25.66942857142857,16.62085714285714,80.90085714285715,14.046,0.6608571428571428,0.6462857142857142,16.158285714285714,0.8640000000000001,1752857.142857143,2021,41
2021-10-18,1.5257142857142856,,20.126285714285714,25.104857142857146,16.64542857142857,82.26828571428571,14.105714285714283,0.667142857142857,0.6577142857142857,16.740000000000002,0.8317142857142859,1805857.142857143,2021,42
2021-10-25,2.2551428571428573,,19.990571428571428,24.984,16.328,80.48314285714285,13.600285714285713,0.6508571428571429,0.6437142857142858,16.74742857142857,0.798,1779857.142857143,2021,43
2021-11-01,4.293142857142857,,19.382285714285715,23.66485714285714,16.49742857142857,85.45828571428572,14.057999999999998,0.6828571428571429,0.6645714285714286,15.419428571428572,0.8214285714285715,1792571.428571429,2021,44
2021-11-08,1.852285714285714,,19.922285714285717,24.993428571428574,16.352857142857143,81.51685714285715,13.752571428571429,0.664,0.6548571428571428,16.993142857142857,0.8388571428571427,1853857.142857143,2021,45
2021-11-15,1.7374285714285715,,19.615142857142857,24.024571428571427,16.397142857142857,82.55428571428573,13.731714285714286,0.6585714285714286,0.6497142857142857,14.625428571428571,0.8114285714285714,1905428.571428571,2021,46
2021-11-22,4.485142857142857,,19.544857142857143,24.077714285714286,16.39685714285714,83.63028571428572,13.861428571428572,0.6639999999999999,0.6488571428571428,15.609428571428571,0.8854285714285715,2054285.714285714,2021,47
2021-11-29,4.341142857142858,,18.980285714285717,23.218285714285717,16.062,86.15228571428571,13.862857142857145,0.6997142857142857,0.6774285714285714,14.844857142857142,0.7205714285714285,2174833.333333333,2021,48
2021-12-06,4.894857142857143,,19.519714285714286,24.05342857142857,16.284,85.20028571428571,14.152571428571427,0.7037142857142857,0.6802857142857143,15.550857142857144,0.7719999999999999,2144285.714285714,2021,49
2021-12-13,4.580571428571429,,20.021142857142856,24.692857142857143,16.796857142857142,84.37885714285714,14.437714285714287,0.6897142857142857,0.6714285714285714,13.498,0.8811428571428571,2119571.428571429,2021,50
2021-12-20,3.285142857142857,,19.53428571428572,24.055142857142854,16.334285714285716,84.41342857142857,13.997714285714286,0.6905714285714286,0.6785714285714286,14.502285714285714,0.8825714285714286,2130285.714285714,2021,51
2021-12-27,2.722857142857143,,19.696571428571428,24.24542857142857,16.478857142857144,85.35142857142857,14.317714285714285,0.6911428571428571,0.6808571428571428,15.436285714285711,0.8145714285714286,2092428.571428571,2021,52
2022-01-03,5.210571428571429,,19.39942857142857,23.92,16.413142857142855,85.56228571428571,14.113714285714286,0.7051428571428572,0.6842857142857143,15.063142857142855,0.7737142857142857,2092142.857142857,2022,1
2022-01-10,3.393428571428572,,19.09714285714286,24.02142857142857,15.545714285714286,82.74685714285714,13.33257142857143,0.7062857142857143,0.6897142857142857,15.609428571428571,0.8508571428571429,2147857.142857143,2022,2
2022-01-17,3.5245714285714285,,18.912857142857145,23.598000000000003,15.618,84.15828571428571,13.402285714285714,0.7051428571428572,0.6877142857142857,13.890285714285715,0.8260000000000002,2164571.428571429,2022,3
2022-01-24,0.7402857142857143,,20.130857142857145,25.365142857142857,16.216857142857144,79.90657142857143,13.631142857142857,0.6731428571428572,0.6679999999999999,15.450285714285716,0.8308571428571427,2172500.0,2022,4
2022-01-31,4.161428571428571,,19.424,24.26457142857143,15.987428571428572,82.95342857142857,13.611142857142855,0.6851428571428572,0.6705714285714286,15.774571428571427,0.8882857142857142,2130142.857142857,2022,5
2022-02-07,2.967714285714286,,19.69542857142857,24.872,15.954285714285714,80.48742857142858,13.340285714285717,0.6691428571428572,0.6597142857142857,15.673142857142858,0.8494285714285713,2165142.857142857,2022,6
2022-02-14,6.082857142857143,,19.146,23.584857142857143,16.071142857142856,85.46885714285715,13.881714285714288,0.7177142857142857,0.6942857142857143,13.526285714285716,0.7645714285714286,2254142.857142857,2022,7
2022-02-21,6.136857142857143,,19.55057142857143,24.256857142857143,16.338857142857144,83.92514285714284,13.91485714285714,0.7111428571428572,0.6888571428571428,13.685714285714289,0.7939999999999999,2245857.142857143,2022,8
2022-02-28,6.210285714285715,,19.42428571428572,24.106,16.222,84.12342857142858,13.834285714285713,0.7297142857142858,0.708,14.027142857142858,0.7834285714285715,2183333.333333333,2022,9
2022-03-07,12.794285714285715,,18.82285714285714,22.776285714285716,16.126285714285714,87.95914285714287,14.068,0.7894285714285714,0.7551428571428571,13.17457142857143,0.7971428571428572,2040714.285714286,2022,10
2022-03-14,3.545428571428572,,19.206,24.013714285714286,15.697714285714287,83.24600000000001,13.540857142857144,0.7854285714285714,0.7734285714285714,17.121714285714283,0.7885714285714286,2003000.0,2022,11
2022-03-21,6.529714285714286,,19.38657142857143,23.906,16.33142857142857,85.81914285714285,14.16657142857143,0.7928571428571429,0.7774285714285714,15.736857142857144,0.7382857142857142,1959285.714285714,2022,12
2022-03-28,6.4002857142857135,,19.63171428571429,23.962,16.698857142857143,86.95485714285715,14.622,0.801142857142857,0.7868571428571428,13.390285714285714,0.7748571428571429,1990571.428571429,2022,13
2022-04-04,7.232000000000001,,19.371714285714283,23.833142857142857,16.229142857142858,85.97228571428572,14.200857142857142,0.8145714285714286,0.8042857142857143,14.761714285714286,0.7977142857142857,1981285.714285714,2022,14
2022-04-11,13.295142857142858,,19.578857142857142,24.078857142857142,16.377714285714283,87.04314285714285,14.606285714285717,0.8514285714285714,0.8445714285714286,15.722,0.8434285714285714,2027000.0,2022,15
2022-04-18,4.251428571428572,,19.686857142857143,23.904000000000003,16.525714285714287,85.97657142857142,14.53257142857143,0.834,0.8402857142857142,14.382285714285716,0.8722857142857144,2002333.333333333,2022,16
